time,location,country,description,sunrise,sunset,clouds,windspeed,winddeg,tempmin,tempmax,temp,pressure,humidity
1559010001,"Tromsø","NO","clear sky",0,0,0,4.1,190,1,5,2.68,1001,80
1559010601,"Tromsø","NO","clear sky",0,0,0,4.1,190,1,5,2.69,1001,80
1559011201,"Tromsø","NO","clear sky",0,0,0,4.1,190,1,5,2.69,1001,80
1559011801,"Tromsø","NO","clear sky",0,0,0,5.1,190,2.22,5,3.27,1002,80
1559012401,"Tromsø","NO","clear sky",0,0,0,5.1,190,2.22,5,3.28,1002,80
1559013001,"Tromsø","NO","clear sky",0,0,0,5.1,190,2.22,5,3.28,1002,80
1559013601,"Tromsø","NO","clear sky",0,0,0,6.7,180,2.78,6,4.11,1002,81
1559014201,"Tromsø","NO","clear sky",0,0,0,6.7,180,2.22,6,3.92,1002,81
1559014801,"Tromsø","NO","clear sky",0,0,0,6.7,180,2.78,6,4.14,1002,81
1559015401,"Tromsø","NO","clear sky",0,0,0,6.7,180,2.78,6,4.5,1002,81
1559016001,"Tromsø","NO","clear sky",0,0,0,6.7,180,2.22,6,4.33,1002,81
1559016601,"Tromsø","NO","clear sky",0,0,0,6.7,180,2.22,6,4.36,1002,81
1559017201,"Tromsø","NO","few clouds",0,0,20,3.6,90,2.78,6,4.88,1002,70
1559017801,"Tromsø","NO","few clouds",0,0,20,3.6,90,2.78,6,4.88,1002,70
1559018401,"Tromsø","NO","clear sky",0,0,0,6.2,170,2.78,7,5.13,1002,81
1559019001,"Tromsø","NO","clear sky",0,0,0,6.2,170,2.78,7,5.13,1002,81
1559019601,"Tromsø","NO","clear sky",0,0,0,5.7,170,2.78,7,5.45,1002,75
1559020201,"Tromsø","NO","clear sky",0,0,0,5.7,170,3.33,7,5.68,1002,75
1559020801,"Tromsø","NO","clear sky",0,0,0,5.7,170,3.33,7,5.68,1002,75
1559021401,"Tromsø","NO","clear sky",0,0,0,5.1,160,3.89,9,6.84,1002,70
1559022001,"Tromsø","NO","clear sky",0,0,0,5.1,160,4.44,9,7.08,1002,70
1559022601,"Tromsø","NO","clear sky",0,0,0,4.6,160,4.44,10,7.63,1003,66
1559023201,"Tromsø","NO","clear sky",0,0,0,4.6,160,4.44,10,7.63,1003,66
1559023801,"Tromsø","NO","clear sky",0,0,0,4.6,160,5,10,7.92,1003,66
1559024401,"Tromsø","NO","clear sky",0,0,0,4.1,160,6.11,10,8.26,1003,66
1559026801,"Tromsø","NO","clear sky",0,0,0,4.1,150,9,11,10.17,1003,66
1559027401,"Tromsø","NO","clear sky",0,0,0,4.1,150,9,11,10.19,1003,66
1559028001,"Tromsø","NO","clear sky",0,0,0,4.6,160,9,12,10.73,1003,66
1559028601,"Tromsø","NO","clear sky",0,0,0,4.6,160,9,12,10.75,1003,66
1559029201,"Tromsø","NO","clear sky",0,0,0,4.6,160,9,12,11.02,1003,66
1559029801,"Tromsø","NO","clear sky",0,0,0,5.7,160,10,13,11.86,1004,61
1559030401,"Tromsø","NO","clear sky",0,0,0,5.7,160,10,13,11.86,1004,61
1559031001,"Tromsø","NO","clear sky",0,0,0,5.7,160,10,13,11.86,1004,61
1559031601,"Tromsø","NO","clear sky",0,0,0,6.7,160,11,13,12.35,1003,53
1559032201,"Tromsø","NO","clear sky",0,0,0,6.7,160,11,13,12.35,1003,53
1559032801,"Tromsø","NO","clear sky",0,0,0,6.7,160,11,13,12.35,1003,53
1559033401,"Tromsø","NO","clear sky",0,0,0,6.2,160,11,14,12.9,1004,53
1559034001,"Tromsø","NO","clear sky",0,0,0,6.2,160,11,14,12.75,1004,53
1559034601,"Tromsø","NO","clear sky",0,0,0,6.2,160,11,14,12.78,1004,53
1559035201,"Tromsø","NO","clear sky",0,0,0,6.2,160,11,14,12.78,1004,53
1559035801,"Tromsø","NO","clear sky",0,0,0,6.7,160,11,14,12.75,1004,53
1559036401,"Tromsø","NO","clear sky",0,0,0,6.7,160,11,14,12.77,1004,53
1559037001,"Tromsø","NO","clear sky",0,0,0,6.7,150,12,15,13.73,1004,50
1559037601,"Tromsø","NO","clear sky",0,0,0,6.7,150,12,15,13.75,1004,50
1559038201,"Tromsø","NO","clear sky",0,0,0,6.7,150,12,15,13.78,1004,50
1559038801,"Tromsø","NO","clear sky",0,0,0,6.2,160,12,15,13.73,1004,50
1559039401,"Tromsø","NO","clear sky",0,0,0,6.2,160,12,15,13.75,1004,50
1559040001,"Tromsø","NO","clear sky",0,0,0,6.2,160,12,15,13.54,1004,50
1559040601,"Tromsø","NO","clear sky",0,0,0,6.7,160,13,15,14.02,1004,43
1559041201,"Tromsø","NO","clear sky",0,0,0,6.7,160,13,15,14.02,1004,43
1559041801,"Tromsø","NO","clear sky",0,0,0,6.7,160,13,15,14.18,1004,43
1559042401,"Tromsø","NO","clear sky",0,0,0,6.2,160,13,15,14.16,1004,47
1559043001,"Tromsø","NO","clear sky",0,0,0,6.2,160,13,15,14.17,1004,47
1559043601,"Tromsø","NO","clear sky",0,0,0,6.2,160,13,15,14.18,1004,47
1559044201,"Tromsø","NO","clear sky",0,0,0,5.7,150,14,15,14.58,1004,41
1559044801,"Tromsø","NO","clear sky",0,0,0,5.7,150,14,15,14.58,1004,41
1559045401,"Tromsø","NO","clear sky",0,0,0,5.7,150,14,15,14.59,1004,41
1559046001,"Tromsø","NO","clear sky",0,0,0,4.6,140,14,15,14.58,1004,41
1559046601,"Tromsø","NO","clear sky",0,0,0,4.6,140,14,15,14.58,1004,41
1559047201,"Tromsø","NO","clear sky",0,0,0,4.6,140,14,15,14.59,1004,41
1559047801,"Tromsø","NO","clear sky",0,0,0,4.6,140,14,15,14.59,1004,41
1559048401,"Tromsø","NO","clear sky",0,0,0,4.1,130,14,15,14.58,1004,41
1559049001,"Tromsø","NO","clear sky",0,0,0,4.1,130,14,15,14.59,1004,41
1559049576,"Tromsø","NO","clear sky",0,0,0,4.1,130,14,15,14.58,1004,66
1559049601,"Tromsø","NO","clear sky",0,0,0,4.1,130,14,15,14.58,1004,66
1559059201,"Tromsø","NO","shower rain",0,0,0,3.1,90,12,15,13.55,1004,38
1559059801,"Tromsø","NO","shower rain",0,0,0,3.1,90,12,15,13.54,1004,38
1559060401,"Tromsø","NO","clear sky",0,0,0,4.6,90,13,15,13.9,1004,38
1559061001,"Tromsø","NO","clear sky",0,0,0,4.6,90,13,15,13.9,1004,38
1559061601,"Tromsø","NO","clear sky",0,0,0,4.6,90,13,15,13.81,1004,38
1559062201,"Tromsø","NO","clear sky",0,0,0,4.6,90,14,15,14.48,1004,38
1559062801,"Tromsø","NO","clear sky",0,0,0,4.6,90,14,15,14.42,1004,38
1559063401,"Tromsø","NO","clear sky",0,0,0,4.6,90,14,15,14.42,1004,38
1559064001,"Tromsø","NO","light intensity shower rain",0,0,20,5.7,90,14,14,14,1004,44
1559064601,"Tromsø","NO","light intensity shower rain",0,0,20,5.7,90,14,14,14,1004,44
1559065201,"Tromsø","NO","light intensity shower rain",0,0,20,5.7,90,14,14,14,1004,44
1559065801,"Tromsø","NO","light intensity shower rain",0,0,40,5.7,100,13,14,13.58,1004,54
1559066401,"Tromsø","NO","light intensity shower rain",0,0,40,5.7,100,13,14,13.58,1004,54
1559067001,"Tromsø","NO","light intensity shower rain",0,0,40,5.7,100,13,14,13.59,1004,54
1559067601,"Tromsø","NO","light intensity shower rain",0,0,40,5.7,100,13,14,13.59,1004,54
1559068201,"Tromsø","NO","light intensity shower rain",0,0,20,5.7,100,12,14,12.86,1004,44
1559068802,"Tromsø","NO","light intensity shower rain",0,0,20,5.7,100,11.11,14,12.26,1004,44
1559069401,"Tromsø","NO","light intensity shower rain",0,0,40,6.2,100,10,12,11.28,1004,58
1559070001,"Tromsø","NO","light intensity shower rain",0,0,40,6.2,100,8.89,12,10.91,1004,58
1559070601,"Tromsø","NO","light intensity shower rain",0,0,40,6.2,100,8.89,12,10.94,1004,58
1559071201,"Tromsø","NO","broken clouds",0,0,75,6.7,100,8.89,12,10.5,1004,54
1559071801,"Tromsø","NO","broken clouds",0,0,75,6.7,100,8.89,12,10.5,1004,54
1559072401,"Tromsø","NO","broken clouds",0,0,75,6.7,100,8.33,12,10.34,1004,54
1559073001,"Tromsø","NO","broken clouds",0,0,75,6.7,90,8.33,13,10.56,1004,47
1559073601,"Tromsø","NO","broken clouds",0,0,75,6.7,90,8.33,13,10.6,1004,47
1559074201,"Tromsø","NO","broken clouds",0,0,75,6.7,90,8.33,13,10.62,1004,47
1559074801,"Tromsø","NO","shower rain",0,0,75,6.2,90,7.78,12,9.74,1005,58
1559075402,"Tromsø","NO","shower rain",0,0,75,6.2,90,7.78,12,9.76,1005,58
1559076001,"Tromsø","NO","shower rain",0,0,75,6.2,90,7.78,12,9.79,1005,58
1559076601,"Tromsø","NO","shower rain",0,0,75,6.2,90,7.78,12,9.79,1005,58
1559077201,"Tromsø","NO","shower rain",0,0,75,8.7,100,7.78,13,10.01,1005,50
1559077801,"Tromsø","NO","shower rain",0,0,75,8.7,100,7.78,13,10.04,1005,50
1559078401,"Tromsø","NO","shower rain",0,0,75,8.7,100,7.78,13,10.04,1005,50
1559079001,"Tromsø","NO","shower rain",0,0,75,5.1,140,7.78,11,9.48,1005,66
1559079601,"Tromsø","NO","shower rain",0,0,75,5.1,140,7.78,11,9.5,1005,66
1559080201,"Tromsø","NO","shower rain",0,0,75,5.1,140,7.78,11,9.5,1005,66
1559080801,"Tromsø","NO","shower rain",0,0,75,5.1,110,7.78,11,9.13,1005,66
1559081401,"Tromsø","NO","shower rain",0,0,75,5.1,110,7.78,11,9.14,1005,66
1559082001,"Tromsø","NO","moderate rain",0,0,75,5.7,100,7.78,12,9.05,1005,54
1559082601,"Tromsø","NO","moderate rain",0,0,75,5.7,100,7.78,12,9.07,1005,54
1559083201,"Tromsø","NO","moderate rain",0,0,75,5.7,100,7.22,12,8.88,1005,54
1559083801,"Tromsø","NO","light rain",0,0,75,6.7,110,7,12,8.5,1005,54
1559084401,"Tromsø","NO","light rain",0,0,75,6.7,110,6.67,12,8.31,1005,54
1559085001,"Tromsø","NO","light rain",0,0,75,6.7,110,6.67,12,8.33,1005,54
1559085601,"Tromsø","NO","light rain",0,0,75,6.2,100,6.67,11,8.01,1005,62
1559086201,"Tromsø","NO","light rain",0,0,75,6.2,100,6.67,11,8.03,1005,62
1559086801,"Tromsø","NO","light rain",0,0,75,6.2,100,6.67,11,8.04,1005,62
1559087401,"Tromsø","NO","light rain",0,0,75,6.2,100,6.67,11,8.04,1005,62
1559088001,"Tromsø","NO","light rain",0,0,75,7.2,100,6.67,11,8.03,1005,62
1559088601,"Tromsø","NO","light rain",0,0,75,7.2,100,6.67,11,8.04,1005,62
1559089201,"Tromsø","NO","shower rain",0,0,75,6.7,110,6.67,10,7.73,1005,66
1559089801,"Tromsø","NO","shower rain",0,0,75,6.7,110,6.67,10,7.74,1005,66
1559090401,"Tromsø","NO","shower rain",0,0,75,6.7,110,6.67,10,7.75,1005,66
1559091001,"Tromsø","NO","shower rain",0,0,75,4.6,140,6.67,9,7.45,1005,81
1559091601,"Tromsø","NO","shower rain",0,0,75,4.6,140,6.67,9,7.45,1005,81
1559092201,"Tromsø","NO","shower rain",0,0,75,4.6,140,6.67,9,7.46,1005,81
1559092801,"Tromsø","NO","shower rain",0,0,75,5.7,170,6,9,7.1,1005,81
1559093401,"Tromsø","NO","shower rain",0,0,75,5.7,170,6,9,7.1,1005,81
1559094001,"Tromsø","NO","shower rain",0,0,75,5.7,170,6,9,7.11,1005,81
1559094601,"Tromsø","NO","shower rain",0,0,75,5.7,170,6,9,7.11,1005,81
1559095201,"Tromsø","NO","shower rain",0,0,75,6.7,160,6,9,7.1,1005,81
1559095801,"Tromsø","NO","shower rain",0,0,75,6.7,160,6,9,7.11,1005,81
1559096401,"Tromsø","NO","shower rain",0,0,75,8.7,160,6,9,7.11,1005,87
1559097001,"Tromsø","NO","shower rain",0,0,75,8.7,160,6,9,7.1,1005,87
1559097601,"Tromsø","NO","shower rain",0,0,75,8.7,160,6,9,7.11,1005,87
1559098201,"Tromsø","NO","shower rain",0,0,75,8.7,160,6,9,7.11,1005,87
1559098801,"Tromsø","NO","broken clouds",0,0,75,8.2,150,6,9,7.1,1005,81
1559099401,"Tromsø","NO","broken clouds",0,0,75,8.2,150,6,9,7.1,1005,81
1559100001,"Tromsø","NO","broken clouds",0,0,75,8.2,160,6,9,7.31,1005,81
1559100601,"Tromsø","NO","broken clouds",0,0,75,8.2,160,6,9,7.31,1005,81
1559101201,"Tromsø","NO","broken clouds",0,0,75,8.2,160,6,9,7.3,1005,81
1559101801,"Tromsø","NO","fog",0,0,75,5.1,160,6,9,7.31,1005,76
1559102401,"Tromsø","NO","fog",0,0,75,5.1,160,6,9,7.31,1005,76
1559103001,"Tromsø","NO","fog",0,0,75,5.1,160,6,9,7.3,1005,76
1559103601,"Tromsø","NO","fog",0,0,75,5.1,160,6,9,7.3,1005,76
1559104201,"Tromsø","NO","fog",0,0,40,2.6,140,7.78,9,8.18,1005,76
1559104801,"Tromsø","NO","fog",0,0,40,2.6,140,7.78,9,8.18,1005,76
1559105401,"Tromsø","NO","fog",0,0,40,2.6,140,7.78,9,8.18,1005,76
1559106001,"Tromsø","NO","broken clouds",0,0,75,2.6,140,8,9,8.41,1005,70
1559106601,"Tromsø","NO","broken clouds",0,0,75,2.6,140,8,9,8.41,1005,70
1559107201,"Tromsø","NO","broken clouds",0,0,75,2.6,140,7.78,9,8.2,1005,70
1559107801,"Tromsø","NO","broken clouds",0,0,75,2.6,140,7.78,9,8.21,1005,70
1559108401,"Tromsø","NO","broken clouds",0,0,75,2.6,140,7.78,9,8.21,1005,70
1559109001,"Tromsø","NO","broken clouds",0,0,75,2.6,140,7.78,9,8.21,1005,70
1559109601,"Tromsø","NO","broken clouds",0,0,75,2.6,110,7.78,10,8.48,1005,66
1559115001,"Tromsø","NO","broken clouds",0,0,75,3.1,90,7.78,10,9.19,1005,66
1559115601,"Tromsø","NO","broken clouds",0,0,75,3.1,90,7.78,10,9.19,1005,66
1559116201,"Tromsø","NO","broken clouds",0,0,75,4.1,90,7.78,11,9.52,1005,66
1559117401,"Tromsø","NO","broken clouds",0,0,75,4.1,90,8.33,11,9.76,1005,66
1559118001,"Tromsø","NO","broken clouds",0,0,75,4.6,90,8.33,12,10.06,1004,71
1559118601,"Tromsø","NO","broken clouds",0,0,75,4.6,90,8.33,12,10.06,1004,71
1559119201,"Tromsø","NO","broken clouds",0,0,75,4.6,90,7.78,12,9.92,1004,71
1559119801,"Tromsø","NO","broken clouds",0,0,75,4.1,90,7.78,11,9.8,1004,62
1559120401,"Tromsø","NO","broken clouds",0,0,75,4.1,90,7.22,11,9.62,1004,62
1559121001,"Tromsø","NO","broken clouds",0,0,75,4.1,90,7.22,11,9.66,1004,62
1559121601,"Tromsø","NO","broken clouds",0,0,75,4.1,90,7.22,12,9.94,1004,66
1559122201,"Tromsø","NO","broken clouds",0,0,75,4.1,90,7.22,12,9.97,1004,66
1559122801,"Tromsø","NO","broken clouds",0,0,75,4.1,90,7.78,12,10.21,1004,66
1559123401,"Tromsø","NO","broken clouds",0,0,75,4.6,90,7.78,12,10.43,1004,58
1559127601,"Tromsø","NO","broken clouds",0,0,75,6.2,120,8.89,13,11.18,1003,58
1559128201,"Tromsø","NO","broken clouds",0,0,75,6.2,120,8.89,13,11.25,1003,58
1559128801,"Tromsø","NO","shower rain",0,0,75,6.2,120,8.89,13,11.15,1003,58
1559129401,"Tromsø","NO","shower rain",0,0,75,6.2,120,9.44,13,11.42,1003,58
1559130001,"Tromsø","NO","shower rain",0,0,75,6.2,120,9.44,13,11.42,1003,58
1559130601,"Tromsø","NO","shower rain",0,0,75,6.2,120,9.44,13,11.38,1003,58
1559131201,"Tromsø","NO","shower rain",0,0,75,4.1,110,10,13,11.62,1003,62
1559131801,"Tromsø","NO","shower rain",0,0,75,4.1,110,10,13,11.62,1003,62
1559132401,"Tromsø","NO","broken clouds",0,0,75,4.6,150,10,13,11.31,1003,71
1559133001,"Tromsø","NO","broken clouds",0,0,75,4.6,150,10,13,11.31,1003,71
1559133601,"Tromsø","NO","broken clouds",0,0,75,4.6,150,10,13,11.36,1003,71
1559134201,"Tromsø","NO","broken clouds",0,0,75,6.2,160,10,13,11.58,1003,62
1559134801,"Tromsø","NO","broken clouds",0,0,75,6.2,160,10.56,13,11.83,1003,62
1559135401,"Tromsø","NO","broken clouds",0,0,75,6.2,160,10.56,13,11.83,1003,62
1559136001,"Tromsø","NO","few clouds",0,0,20,3.6,160,10,13,11.6,1002,58
1559148623,"Tromsø","NO","shower rain",0,0,20,3.1,80,9.44,13,10.99,1000,54
1559149201,"Tromsø","NO","shower rain",0,0,20,3.1,80,9.44,13,11.01,1000,54
1559149801,"Tromsø","NO","shower rain",0,0,20,3.1,80,9.44,13,11,1000,54
1559150401,"Tromsø","NO","shower rain",0,0,40,4.6,90,9.44,14,11.28,999,50
1559151001,"Tromsø","NO","shower rain",0,0,40,4.6,90,9.44,14,11.3,999,50
1559151601,"Tromsø","NO","shower rain",0,0,40,4.6,90,9.44,14,11.32,999,50
1559152201,"Tromsø","NO","shower rain",0,0,40,4.6,90,9.44,14,11.32,999,50
1559152801,"Tromsø","NO","shower rain",0,0,40,5.1,90,9.44,13,10.99,999,54
1559153401,"Tromsø","NO","shower rain",0,0,40,5.1,90,9.44,13,10.98,999,54
1559154001,"Tromsø","NO","shower rain",0,0,40,4.6,80,8.89,12,10.5,999,62
1559154601,"Tromsø","NO","shower rain",0,0,40,4.6,80,8.89,12,10.52,999,62
1559155201,"Tromsø","NO","shower rain",0,0,40,4.6,80,8.89,12,10.54,999,62
1559155801,"Tromsø","NO","shower rain",0,0,40,7.2,90,8.89,13,10.78,998,54
1559156401,"Tromsø","NO","shower rain",0,0,40,7.2,90,8.89,13,10.8,998,54
1559157001,"Tromsø","NO","shower rain",0,0,40,7.2,90,8.89,13,10.82,998,54
1559157601,"Tromsø","NO","shower rain",0,0,40,7.2,90,8.89,13,10.82,998,54
1559158201,"Tromsø","NO","light rain",0,0,40,6.2,90,8.89,12,10.17,998,58
1559158801,"Tromsø","NO","light rain",0,0,40,6.2,90,8.89,12,10.16,998,58
1559159401,"Tromsø","NO","light rain",0,0,40,6.2,90,8.89,12,10.16,998,58
1559160001,"Tromsø","NO","moderate rain",0,0,75,7.2,100,8.33,12,9.63,997,58
1559160601,"Tromsø","NO","moderate rain",0,0,75,7.2,100,8.33,12,9.63,997,58
1559161201,"Tromsø","NO","moderate rain",0,0,75,8.2,100,8.33,12,9.53,997,58
1559161801,"Tromsø","NO","moderate rain",0,0,75,8.2,100,8.33,12,9.58,997,58
1559162401,"Tromsø","NO","moderate rain",0,0,75,8.2,100,8.33,12,9.59,997,58
1559163001,"Tromsø","NO","moderate rain",0,0,75,5.7,80,7.78,12,9.31,997,62
1559163601,"Tromsø","NO","moderate rain",0,0,75,5.7,80,7.78,12,9.29,997,62
1559164201,"Tromsø","NO","broken clouds",0,0,75,5.7,80,7.78,12,9.51,997,62
1559164801,"Tromsø","NO","broken clouds",0,0,75,5.7,80,7.78,12,9.51,997,62
1559165401,"Tromsø","NO","shower rain",0,0,75,9.8,110,7.78,12,9.39,996,62
1559166001,"Tromsø","NO","shower rain",0,0,75,9.8,110,7.22,12,9.24,996,62
1559166601,"Tromsø","NO","light intensity shower rain",0,0,75,10.8,110,7.22,11,8.57,997,66
1559167201,"Tromsø","NO","light intensity shower rain",0,0,75,10.8,110,7.22,11,8.58,997,66
1559167801,"Tromsø","NO","light intensity shower rain",0,0,75,10.8,110,7.22,11,8.57,997,66
1559168401,"Tromsø","NO","light intensity shower rain",0,0,75,10.8,110,7.22,11,8.57,997,66
1559169001,"Tromsø","NO","light intensity shower rain",0,0,75,9.3,140,7.22,11,8.58,996,76
1559169601,"Tromsø","NO","light intensity shower rain",0,0,75,9.3,140,7.22,11,8.58,996,76
1559170201,"Tromsø","NO","light intensity drizzle",0,0,75,6.7,110,6.67,10,7.74,996,81
1559170801,"Tromsø","NO","light intensity drizzle",0,0,75,6.7,110,6.67,10,7.74,996,81
1559171401,"Tromsø","NO","light intensity drizzle",0,0,75,6.7,110,6.67,10,7.76,996,81
1559172001,"Tromsø","NO","shower rain",0,0,75,6.7,140,6.67,9,7.45,996,81
1559172601,"Tromsø","NO","shower rain",0,0,75,6.7,140,6.67,9,7.45,996,81
1559173201,"Tromsø","NO","shower rain",0,0,75,6.7,140,7,9,7.66,996,81
1559173801,"Tromsø","NO","shower rain",0,0,75,6.7,140,7,9,7.66,996,81
1559174401,"Tromsø","NO","shower rain",0,0,75,6.7,140,6.67,9,7.52,996,81
1559175001,"Tromsø","NO","shower rain",0,0,75,6.7,140,6.67,9,7.53,996,81
1559175601,"Tromsø","NO","light rain",0,0,75,4.1,150,6.67,9,7.45,995,76
1559176202,"Tromsø","NO","light rain",0,0,75,4.1,150,6.67,9,7.46,995,76
1559176801,"Tromsø","NO","light rain",0,0,75,4.1,150,6.67,9,7.46,995,76
1559177401,"Tromsø","NO","broken clouds",0,0,75,4.1,150,6.67,9,7.49,995,76
1559178001,"Tromsø","NO","broken clouds",0,0,75,4.1,150,6.67,9,7.52,995,76
1559178601,"Tromsø","NO","broken clouds",0,0,75,4.1,150,6.67,9,7.53,995,76
1559179201,"Tromsø","NO","light intensity shower rain",0,0,75,1.5,130,6.67,9,7.45,995,81
1559179801,"Tromsø","NO","light intensity shower rain",0,0,75,1.5,130,6.67,9,7.44,995,81
1559180401,"Tromsø","NO","light intensity shower rain",0,0,75,1.5,130,6.67,9,7.46,995,81
1559181001,"Tromsø","NO","light intensity shower rain",0,0,75,1.5,130,6.67,9,7.46,995,81
1559181601,"Tromsø","NO","light intensity shower rain",0,0,75,1.5,130,6,9,7.19,995,81
1559182201,"Tromsø","NO","light intensity shower rain",0,0,75,1.5,130,6,9,7.19,995,81
1559182801,"Tromsø","NO","light intensity shower rain",0,0,96,5.1,260,6,9,7.26,996,81
1559183402,"Tromsø","NO","light intensity shower rain",0,0,96,5.1,260,6,9,7.26,996,81
1559184001,"Tromsø","NO","light rain",0,0,96,5.1,260,6,7.22,6.6,996,81
1559184601,"Tromsø","NO","moderate rain",0,0,96,4.6,270,5,7.22,6.21,996,86
1559185201,"Tromsø","NO","moderate rain",0,0,96,4.6,270,5,6.67,5.87,996,86
1559185801,"Tromsø","NO","moderate rain",0,0,96,4.6,270,5,6.67,5.87,996,86
1559186401,"Tromsø","NO","light intensity shower rain",0,0,75,0.5,null,5,8,6.48,996,87
1559187001,"Tromsø","NO","light intensity shower rain",0,0,75,0.5,null,5,8,6.47,996,87
1559187601,"Tromsø","NO","light intensity shower rain",0,0,75,0.5,null,5,8,6.46,996,87
1559188201,"Tromsø","NO","light intensity shower rain",0,0,75,0.5,null,5,8,6.54,996,87
1559188801,"Tromsø","NO","light intensity shower rain",0,0,75,0.5,null,5,8,6.34,996,87
1559189401,"Tromsø","NO","light intensity shower rain",0,0,75,0.5,null,5,8,6.34,996,87
1559190001,"Tromsø","NO","light intensity shower rain",0,0,75,1.5,320,4,7,5.85,996,87
1559190601,"Tromsø","NO","light intensity shower rain",0,0,75,1.5,320,4,7,5.63,996,87
1559191201,"Tromsø","NO","light intensity shower rain",0,0,75,1.5,320,4,7,5.62,996,87
1559191801,"Tromsø","NO","light intensity shower rain",0,0,75,2.1,200,5,7,5.98,996,87
1559192401,"Tromsø","NO","light intensity shower rain",0,0,75,2.1,200,5,7,5.98,996,87
1559193001,"Tromsø","NO","light intensity shower rain",0,0,75,2.1,200,5,7,5.97,996,87
1559193601,"Tromsø","NO","light intensity shower rain",0,0,75,2.1,200,5,7,5.97,996,87
1559194202,"Tromsø","NO","light intensity shower rain",0,0,75,7.7,230,5,7,5.78,996,87
1559194801,"Tromsø","NO","light intensity shower rain",0,0,75,7.7,230,5,7,5.78,996,87
1559195401,"Tromsø","NO","light intensity shower rain",0,0,75,6.7,230,5,7,5.78,996,87
1559196001,"Tromsø","NO","light intensity shower rain",0,0,75,6.7,230,5,7,5.78,996,87
1559196601,"Tromsø","NO","light intensity shower rain",0,0,75,6.7,230,5,7,5.78,996,87
1559197201,"Tromsø","NO","light intensity shower rain",0,0,75,6.7,230,5,7,5.78,996,87
1559202601,"Tromsø","NO","light intensity shower rain",0,0,75,10.3,210,5,6,5.42,996,87
1559203201,"Tromsø","NO","light intensity shower rain",0,0,75,10.3,210,5,6,5.42,996,87
1559203801,"Tromsø","NO","light intensity shower rain",0,0,75,10.3,210,5,6,5.41,996,87
1559204401,"Tromsø","NO","light intensity shower rain",0,0,75,8.7,210,5,6,5.42,997,87
1559205001,"Tromsø","NO","light intensity shower rain",0,0,75,8.7,210,5,6,5.42,997,87
1559205601,"Tromsø","NO","light intensity shower rain",0,0,75,8.7,210,5,6,5.41,997,87
1559206201,"Tromsø","NO","light intensity shower rain",0,0,75,8.7,210,5,6,5.41,997,87
1559206801,"Tromsø","NO","light intensity shower rain",0,0,75,9.8,210,5,6,5.42,997,87
1559207401,"Tromsø","NO","light intensity shower rain",0,0,75,9.8,210,5,6,5.41,997,87
1559208002,"Tromsø","NO","shower rain",0,0,75,9.3,210,5,6,5.42,997,87
1559208601,"Tromsø","NO","shower rain",0,0,75,9.3,210,5,6,5.42,997,87
1559209201,"Tromsø","NO","shower rain",0,0,75,9.3,210,5,6,5.41,997,87
1559209801,"Tromsø","NO","light intensity drizzle",0,0,75,8.2,210,5,6,5.42,997,81
1559210401,"Tromsø","NO","light intensity drizzle",0,0,75,8.2,210,5,6,5.42,997,81
1559211001,"Tromsø","NO","light intensity drizzle",0,0,75,8.2,210,5,6,5.41,997,81
1559211601,"Tromsø","NO","light intensity drizzle",0,0,75,9.8,210,6,6,6,998,87
1559212201,"Tromsø","NO","light intensity drizzle",0,0,75,9.8,210,6,6,6,998,87
1559212801,"Tromsø","NO","light intensity drizzle",0,0,75,9.8,210,6,6,6,998,87
1559215201,"Tromsø","NO","light intensity drizzle",0,0,75,9.8,220,6,6,6,998,87
1559215801,"Tromsø","NO","light intensity drizzle",0,0,75,9.8,220,6,6,6,998,87
1559217001,"Tromsø","NO","shower rain",0,0,75,10.8,220,6,7,6.58,998,81
1559219401,"Tromsø","NO","light intensity drizzle",0,0,75,9.8,220,6,7,6.58,999,81
1559220001,"Tromsø","NO","light intensity drizzle",0,0,75,9.8,220,6,7,6.59,999,81
1559220601,"Tromsø","NO","light intensity shower rain",0,0,75,9.3,220,6,8,7.16,999,81
1559221201,"Tromsø","NO","light intensity shower rain",0,0,75,9.3,220,6,8,7.16,999,81
1559221801,"Tromsø","NO","light intensity shower rain",0,0,75,9.3,220,6,8,7.18,999,81
1559222401,"Tromsø","NO","shower rain",0,0,75,8.7,220,6,8,7.16,999,87
